-1.45864e-21, 4.09361e+07, 1.69581e+06, 1.30218e+09, -3.03757e-25, -1.39574e-26
-1.45864e-21, 4.09361e+07, 1.6956e+06, 1.30186e+09, -3.03682e-25, -1.39522e-26
-1.45864e-21, 4.09361e+07, 1.69497e+06, 1.3009e+09, -3.03458e-25, -1.39368e-26
-1.45864e-21, 4.09361e+07, 1.69393e+06, 1.29929e+09, -3.03086e-25, -1.39111e-26
-1.45864e-21, 4.09361e+07, 1.69246e+06, 1.29706e+09, -3.02565e-25, -1.38752e-26
-1.45864e-21, 4.09361e+07, 1.69058e+06, 1.29419e+09, -3.01898e-25, -1.38292e-26
-1.45864e-21, 4.09361e+07, 1.68828e+06, 1.2907e+09, -3.01086e-25, -1.37733e-26
-1.45864e-21, 4.09361e+07, 1.68557e+06, 1.28659e+09, -3.00131e-25, -1.37075e-26
-1.45864e-21, 4.09361e+07, 1.68244e+06, 1.28188e+09, -2.99036e-25, -1.36321e-26
-1.45864e-21, 4.09361e+07, 1.67889e+06, 1.27658e+09, -2.97802e-25, -1.35473e-26
-1.45864e-21, 4.09361e+07, 1.67493e+06, 1.2707e+09, -2.96434e-25, -1.34532e-26
-1.45864e-21, 4.09361e+07, 1.67056e+06, 1.26425e+09, -2.94934e-25, -1.33502e-26
-1.45864e-21, 4.09361e+07, 1.66577e+06, 1.25725e+09, -2.93305e-25, -1.32384e-26
-1.45864e-21, 4.09361e+07, 1.66058e+06, 1.24972e+09, -2.91552e-25, -1.31182e-26
-1.45864e-21, 4.09361e+07, 1.65497e+06, 1.24167e+09, -2.89679e-25, -1.29899e-26
-1.45864e-21, 4.09361e+07, 1.64895e+06, 1.23311e+09, -2.8769e-25, -1.28539e-26
-1.45864e-21, 4.09361e+07, 1.64253e+06, 1.22408e+09, -2.85589e-25, -1.27103e-26
-1.45864e-21, 4.09361e+07, 1.63571e+06, 1.2146e+09, -2.83381e-25, -1.25596e-26
-1.45864e-21, 4.09361e+07, 1.62848e+06, 1.20467e+09, -2.81071e-25, -1.24022e-26
-1.45864e-21, 4.09361e+07, 1.62084e+06, 1.19432e+09, -2.78665e-25, -1.22383e-26
-1.45864e-21, 4.09361e+07, 1.61281e+06, 1.18359e+09, -2.76166e-25, -1.20685e-26
-1.45864e-21, 4.09361e+07, 1.60438e+06, 1.17248e+09, -2.73581e-25, -1.1893e-26
-1.45864e-21, 4.09361e+07, 1.59556e+06, 1.16102e+09, -2.70915e-25, -1.17123e-26
-1.45864e-21, 4.09361e+07, 1.58634e+06, 1.14923e+09, -2.68173e-25, -1.15268e-26
-1.45864e-21, 4.09361e+07, 1.57672e+06, 1.13715e+09, -2.65361e-25, -1.13368e-26
-1.45864e-21, 4.09361e+07, 1.56672e+06, 1.12479e+09, -2.62484e-25, -1.11428e-26
-1.45864e-21, 4.09361e+07, 1.55634e+06, 1.11217e+09, -2.59548e-25, -1.09451e-26
-1.45864e-21, 4.09361e+07, 1.54557e+06, 1.09932e+09, -2.56558e-25, -1.07442e-26
-1.45864e-21, 4.09361e+07, 1.53441e+06, 1.08627e+09, -2.53521e-25, -1.05403e-26
-1.45864e-21, 4.09361e+07, 1.52288e+06, 1.07304e+09, -2.5044e-25, -1.0334e-26
-1.45864e-21, 4.09361e+07, 1.51098e+06, 1.05964e+09, -2.47323e-25, -1.01256e-26
